place_id;keywords;country;city;location_name;location_address;lat;lng;location_rating;blog_url;location_google_types;postcode;photo_uri
ChIJY-fSr8-XyFYRa2VXIqNbpTo;comfort food;US;Anchorage;Leroy's Family Restaurant;2420 C St, Anchorage, AK 99503, United States;6.119.787.599.999.990;-1.498.872.986;04. Feb;https://www.thebrokebackpacker.com/things-to-do-in-anchorage-alaska;restaurant,food,point_of_interest,establishment;99503;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q668MavX3FSa6wYNkCN1ElY4E5sevAPCymV3oFF9I4hZL5aGc038wd8USjh2DsSlKWtSyV1Ddk_hjE6-cqP8Yd1_bBJUcXoRkm_D0xtKi3GSKstPqFuO69goPpd2XjTjnqnnjrqhbPXp-7sx0aaoH95KeiNrG5hkAqjbUFX7mr774-4&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJaXoH2Q3myFYRzQlbBhxhPN0;history, religious;US;Anchorage;Saint Nicholas Orthodox Church;26612 Eklutna Village Rd, Chugiak, AK 99567, United States;61.460.684;-1.493.615.715;04. Jul;https://www.thebrokebackpacker.com/things-to-do-in-anchorage-alaska;church,place_of_worship,point_of_interest,establishment;99567;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6-rSLj_OumbiFcMPVxrJDScQqwPb5MrbGCAma7vKWSyhM559T6j8k9vfl3F1TLtvaUw343WKEaeGquoO5fcw0AqZpSEapgdjKsOhdrCHv4TGT2Eg_gHDmA-y3ytv4xL9caAZNipgc0IzSU5tBT_xdn2lfx2VFDXQz6KxTzbHugg_xm&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJbZOlZ72XyFYRnfQlSO9HVmk;drinks, food;US;Anchorage;Time Out Lounge;4600 Old Seward Hwy, Anchorage, AK 99503, United States;611.791.196;-1.498.691.818;04. Feb;https://www.thebrokebackpacker.com/things-to-do-in-anchorage-alaska;bar,point_of_interest,establishment;99503;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7yRGuK3Px2zyC8pNmjnodT82YRabzHi2F40PX8bhTpZjz1XCJUQSi7Kznhmw5wnVwKHELhAHHM03TrjNBBLuXhkXtnIApvsEWPWIWsdyz2P_gLZdBgWuTqCou83cOoqXWva8DjcGzFjpZzNtb3ELDk87VOOHR1MTRKBh-mJVoQS0w&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJb_FkHsSXyFYR6us20xDcdNc;affordable, hostel;US;Anchorage;Arctic Adventure Hostel;337 W 33rd Ave, Anchorage, AK 99503, United States;6.119.098.179.999.990;-1.498.891.369;03. May;https://www.thebrokebackpacker.com/things-to-do-in-anchorage-alaska;lodging,point_of_interest,establishment;99503;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7OvQHLi4nak2ffmOKUr5Hc-8vl37G9DdVZEgPgdKUG6VO0IuL-JR9EUo1b68XBt7IdvvW8x4qqmzViX_qlYjgDw76XURQEELC-LjjJVPoTGi74irlaL9dHFmoRDhwMMO_UkmRVAc20d9iTnod4h6-jkFwJkSsjSDoRm57uG6gwjZhu&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJeTVY7g2bx1YR_deIWXJD0OM;hiking, historic, outdoors;US;Anchorage;Iditarod Trail;Iditarod Trail, Alaska 99664, USA;601.317.979;-1.493.654.931;0.0;https://www.thebrokebackpacker.com/things-to-do-in-anchorage-alaska;route;99664;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6pXh-28wqy-x8q9JWfPSWvjhcKla2dFJPrWR6DPBQvIlL2tHV0zadyvfB0F1j8yzseIwGzQmYiR2jyUiDRu1_A1RTx89Di-a6jgGUHxqTGjyv8aGy1mZmcbXq2IOUKyq5bmbzF8R5iOOxkxsnFSklW28nSRrbemoWtQ50Vz5rh2JNO&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
EipGIFN0ICYgVyA0dGggQXZlLCBBbmNob3JhZ2UsIEFLIDk5NTAxLCBVU0EiZiJkChQKEgmp0pprh73IVhGennaBiL9RaxIUChIJqdKaa4e9yFYRnp52gYi_UWsaFAoSCf9Qt10qlshWETKs_mMV81lpGhQKEgn5lD5rh73IVhHssOpqX2aHtyIKDZ81fSQVKBGopg;;US;Anchorage;F St & W 4th Ave;F St & W 4th Ave, Anchorage, AK 99501, USA;612.185.503;-1.498.935;;https://www.thebrokebackpacker.com/things-to-do-in-anchorage-alaska;intersection;99501;
ChIJ0QNMPXiXyFYRVGTVjlclupU;escape room;US;Anchorage;ESCAPE! Alaska;2000 W International Airport Rd Ste A8, Anchorage, AK 99502, United States;611.711.993;-1.499.236.163;5.0;https://tourscanner.com/blog/things-to-do-in-anchorage/;point_of_interest,establishment;99502;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4Gv1bMubCY6zpcXbGXN0CVRpy0ar-JGPtL6ZNWm12RDxEh10yeKZOjwBjUTuLAcFEPZbcmfEaIuC0DyU_JPI2z05OfDzD7peH-yl6poFsvPcKUazxi5WqKwfKJEgPn8ICcjdMxLnv-O0-bOcapH-7eYp2oug5MUCraXlg8quv96jJ0&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ35Pm7reXyFYRSYictrKhGRs;hotel, pool;US;Anchorage;Embassy Suites by Hilton Anchorage;600 E Benson Blvd, Anchorage, AK 99503, United States;611.926.212;-1.498.712.476;04. Mar;https://tourscanner.com/blog/things-to-do-in-anchorage/;lodging,point_of_interest,establishment;99503;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4RGFwEEExO8xgNBuwasEuUvCSmQzJw5an0H3RaddPuVff2oYHkv1VI-hC9lM_aZDefoQc2MICYcN1zjFEePd8Ag9u1vGiAmi5V4JSyj-i3BZ55j-JgPSqLufYZVXgwTg_G2F0gErrdeOThkYQiS1UFFz-Ps9G5JmJEEx8fUobtB7oL&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ46D5lrd0yFYR0R6yEEW71Wg;glacier, hiking, scenic;US;Anchorage;Byron Glacier Trail;Byron Glacier Trail, Anchorage, AK 99587, USA;607.673.764;-1.488.410.909;;https://tourscanner.com/blog/things-to-do-in-anchorage/;route;99587;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7gMV7s75SXKNNiXNzmOvnv8dLxGnCHXCPmU3rmJ_OoLn4j3OiiGyoy3Gtr5FVobVFa9vXRPSBJR-sAaNqU7yqdCD-aYFePFndhrzSBlDLF8mQYNvYQw0yepqElJcZzzUiSJXSLoCgMtKa9h9LRjqLarzCSbldBIbfXYOF9HKmzxUZt&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ8T4TapWZyFYRrIfySZnZfPc;family-friendly, indoor;US;Anchorage;Fly Trampoline Park South Anchorage;11051 O'Malley Centre Dr, Anchorage, AK 99515, United States;6.112.085.459.999.990;-1.498.593.266;04. Jan;https://tourscanner.com/blog/things-to-do-in-anchorage/;point_of_interest,establishment;99515;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7uMFAJ81BtpEHyS3yZ0nxywvelQ8wyKiRFFS7qVzTBtwocWntYzVmHJOBZBP3xW35ycTT9YDDyXX9NrbEq4Ss7I7BaUcJtmVkIe8Fhve-860lLoXnncgSy3FLIXBaEIMCsZbnuksYbkulgsAaYrUeDpumV17X88ZAsBv4-rrzPFGCJ&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJAZIugsvjAFQRQZyZS0WwFFM;kayaking, lake;US;Juneau;Mendenhall Lake;Mendenhall Lake, Juneau, AK 99801, USA;584.237.578;-1.345.643.982;04. Aug;https://tourscanner.com/blog/things-to-do-in-anchorage/;natural_feature,establishment;99801;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4utW_aj5ApFpsHR5iq28VkXXCe4QouQidRr-hYrdi8wBjsOs0-xLU6xPOb0XdrAXkGCS0MawGRcJBGVWbbf62ZE-jV2O40jOBWLvsxDkoF0_IgUT-IrchihIAw1pkF4jAvzi_u4tMEnEqSE9HeHEM43JuYDWRaovqK3k77xuUFvbxB&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJBdcUOoe9yFYRSa2971flDbI;bar food;US;Anchorage;Darwin's Theory;426 G St, Anchorage, AK 99501, United States;612.180.078;-1.498.957.506;04. May;https://tourscanner.com/blog/things-to-do-in-anchorage/;bar,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7jA_z-1KFniiipNDRDhWjv70I_zzd10gEc8-tFoGYVotkt2pjXeF4V_TaaOiLiDNZeOscvcumYS6uFfSqSciz38p0jEdkz4LZhptFtQjXu-I2HTgtm2ko5goyVBaluspUpRsBeZ4jkYy329kYc5biNLkdn3HcUuJM0li4LgAtAUoGn&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJC4fae7CQyFYR4eYTALfVYdY;family-friendly, skiing, snowboarding;US;Anchorage;Hilltop Ski Area;7015 Abbott Rd, Anchorage, AK 99507, United States;611.408.453;-1.497.449.551;04. May;https://tourscanner.com/blog/things-to-do-in-anchorage/;point_of_interest,establishment;99507;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4eLV1AOvbHVT1xGayvCB9ZgLIY197a33McgQ-XLWF-GaA_vT_tmWEjW2r2edu0R7P4mbX2d0x4XI1VDHvf9_H5KqAH1nrTzl1PIpn9Fv8VPgffHW720fSyCWSElDkWEsGo3pgDZKt3RxgVp7GQyPvNeS-k-dGyAJ04RT8ZvPN18Hj3&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJN_fQ1T2XyFYRPMr4FCEukz0;arts, crafts, souvenirs;US;Anchorage;Andrews Native Art's & Crafts;2303 D St, Anchorage, AK 99503, United States;611.998.745;-1.498.883.009;0.0;https://tourscanner.com/blog/things-to-do-in-anchorage/;point_of_interest,store,establishment;99503;
ChIJWwY1qeiXyFYRZirhpF0QHOU;escape room;US;Anchorage;Avalanche Escape Rooms LLC;4111 Minnesota Dr, Anchorage, AK 99503, United States;61.182.979;-1.499.124.394;04. Jul;https://tourscanner.com/blog/things-to-do-in-anchorage/;point_of_interest,establishment;99503;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6EJqYleNur17iq6adQq8vxrGnmJQYGCtvFGYIp8YY8O-Cj8ApvxuBwopIW0OHcijoGrbHzbqWrD_TAirLk2C4-nlJubF4phXNXI1FMj_shSMlo8jDlLtFzgtbSZVtvb0o7O_qUSHqSmiZGWs1gthJSNVsdKnC2Mzfp6kIDwxOgYaC-&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJZ3HMyZSZyFYRZcX2rxSrUe8;entertainment, family-friendly, indoor, waterpark;US;Anchorage;H2Oasis Indoor Waterpark;1520 O'Malley Rd, Anchorage, AK 99507, United States;611.213.223;-1.498.538.827;03. May;https://tourscanner.com/blog/things-to-do-in-anchorage/;amusement_park,tourist_attraction,point_of_interest,establishment;99507;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5HfwwbeySA4DrAytMqomrhng5XVRQllYRKryzrbYS2dPssOnpZnpq8Jjocfd6OzgQL6cJVRx6OsZzqZiX-CHPkW6DjCMpt3BUmXapHyR-c7N4fHjDfps938pJRRAWAtUvxYRpKo-oBXS6v5YwkR7YlEa1OTOpvImkSZV6hR5lpwWdB&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJcfFgFS-WyFYRxwwkDwI-C0U;hotel, pet-friendly, spa;US;Anchorage;Sheraton Anchorage Hotel;401 E 6th Ave, Anchorage, AK 99501, United States;6.121.711.639.999.990;-1.498.763.623;4.0;https://tourscanner.com/blog/things-to-do-in-anchorage/;lodging,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4cuQYl3ohLZEHPChaS1tT9Z5fgKZwkOD8F7ykFNS-BFZOREPmLGEg0fPuBwIn92WdCnh_3VsS9jIcN-Fv_olq9QsQ0zMBbqZoNkC2fmASBgfhH-KWfKZq24UTp7_m16NFxL_P5ne6Yv165Lp2Rp3k8DjRZ5T6PFeZtb2xFltxawWNs&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJe0jlkwGXyFYRkvkoN0sNv9Y;basketball, concert, sports;US;Anchorage;Alaska Airlines Center;3550 Providence Dr, Anchorage, AK 99508, United States;611.881.625;-1.498.141.164;04. May;https://tourscanner.com/blog/things-to-do-in-anchorage/;point_of_interest,establishment;99508;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7AQazRVddoVH2_IV6Q6QGQaJWNN_1G3h2t7JXYAL9cdPRdpF216PaG5xJOhSJmYA_P5JQ9V2ZdXILlYAtB4xWJLi-z3Z0a-tr8S44rUtn-968H544KDnb-K7Gcx7V9kEWPqEWnEGcg1hmEuyQ5BwDzl84k0DdTqGgYf-b15Ka4t3Zy&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJeezssoC9yFYRroka4Hm3Tc0;cabaret, classical music, comedy, music, performing arts, theater;US;Anchorage;Discovery Theatre;621 West 6th Avenue Suite DT, Anchorage, AK 99501, United States;6.121.667.429.999.990;-1.498.940.203;04. Jul;https://tourscanner.com/blog/things-to-do-in-anchorage/;point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5ksqHYBSIpSbJ4NqUH_zgbacYefDSuRW8OhqbqcqFwPJcyyCygpoZPTdPwGLs6LT55-xOlB7EaMx7dwNoax7DdMWo6kfXOCVWZcjJrTJHH4JbJXm_cUC8jlpdl_dLesocqSYEXgJgfd5xfYzQmrnar7hd2QJEKs3Wzn2MKba9OZDwj&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJm9mmS0y9yFYR9kQC6AYBmNU;scenic flights, seaplane base, seaplanes;US;Anchorage;Lake Hood;Lake Hood, Anchorage, AK 99502, USA;6.118.249.379.999.990;-1.499.748.946;04. Jul;https://tourscanner.com/blog/things-to-do-in-anchorage/;natural_feature,establishment;99502;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5ffYbvXuaaMC8OetdYOq7g_X8vexaEGkL4D2knufNrdk_xnXqsNXDOG-Bzf7934qvdwa3PwMuhSaUeW-ZYCIH7Wj2SwkIjoaTdpn8L8_ti6Fs6siKQ77tyU97OZIoUOuZNxoISVlul2w6YqeZu9FpylIW5Uob7geZw4kVV6WBGGHHX&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJmb76ZhZFMlERJjRNdFVxZNY;museum, vintage cars;US;Fairbanks;Fountainhead Antique Auto Museum;212 Wedgewood Dr, Fairbanks, AK 99701, United States;648.604.433;-1.477.137.352;04. Sep;https://tourscanner.com/blog/things-to-do-in-anchorage/;museum,tourist_attraction,point_of_interest,establishment;99701;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6gHnwNstI0OZzW4c1Rh4btY_Q9AKKcnKZQ20FaiumhqpUdKN8YlO5O_1qlLPoPlwIXHKwuggqcaJzY7n4UKRMI03fOhAoKUMTfiRMnIl5qg5HTjDuzl4d5Or9cnDU-MCG9zdu713x6s6_X2KDi0bqZpHXwKshp7JFMq-n9j_G5UZW0&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJmzNMTsxkyFYRcV24397yFQY;history, museum, photography;US;Anchorage;Roundhouse at Alyeska Museum;1000 Arlberg Ave, Girdwood, AK 99587, United States;609.616.032;-1.490.804.476;04. Jun;https://tourscanner.com/blog/things-to-do-in-anchorage/;tourist_attraction,museum,store,point_of_interest,establishment;99587;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6RE0lO7mkx4kic8MtA7Hl-ArcPWMdrQUfDw_6Z1fLqP3CvqUPdPaBElC7nPom6lQuzgtUcE7bfpUie4H5CmiIrvl-Izz5z5otNBAXk-BD5P7PabN5h7ydRnQcR-aEoAILCJNGjdGMkwh5pqwrqt2Ze4jv1Uyj36VQtrwRvIYxNQdn9&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJn13tYwCXyFYRm9MpwzEWCoI;basketball, fitness, sports, volleyball;US;Anchorage;Avis Alaska Sports Complex;2801 Spirit Way, Anchorage, AK 99508, United States;611.901.522;-1.498.279.968;04. Feb;https://tourscanner.com/blog/things-to-do-in-anchorage/;stadium,point_of_interest,establishment;99508;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5YhId9Qlq7OXo5AmIpMDACfrMciqFyOTbB6uId5vjHyREpRqIalN7p4gR4DX9w4uysLgzn6TIITloYsOu9g5H0luR1sUECKvGeIySzO_KQTxUepuja6Z9y0gMdY9tEEFsSPF705MloEq6P0Eer2w7TratQjsCv0LJOQ7ixz4MeaUs&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJsQY_ny9NyFYRP0bxoxAgZIo;glacier, ice walking;US;Juneau;Knik Glacier;Knik Glacier, Alaska 99686, United States;613.675;-148.298.611;5.0;https://tourscanner.com/blog/things-to-do-in-anchorage/;natural_feature,establishment;99686;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q537deClOelOftMwvIYHXkxi1uwxX_0klAQjmZu3Qtsqr9D7CFTyGiAS2Rz_0fKR3VPNyr3JTmkMtzGyKMNLvKdyESY9hjkMGaLF0W-QlufR6h5HmMnkan2nMlkmRfi5u-W5XKC6p_IbTjJWpve3ckvASF3257PP2jrYCuxcdQnWBPU&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJtVetIIe9yFYRCaia7A7DoVA;bar;US;Anchorage;Pioneer Bar;739 W 4th Ave, Anchorage, AK 99501, United States;612.187.225;-1.498.970.291;04. Jan;https://tourscanner.com/blog/things-to-do-in-anchorage/;bar,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5Q0wp8nM29h96M4LZA2Oh_4nHifMJ-Mp6KxVU5EachiL0kWOGsRlLK7JfTQtMYh-yJxlB4yQwDNhoQ84D3JAynLC1F7Y7hXR2A25SHiMLB85dcUAidSidRAvmQPeO6riMyvnnmfMd0TFe0Uy1ZsQX1mFzV9Jj8iaKjgC0HRb1NA3Cc&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJwb6jzn6EyFYRmSSFgayKSWw;wildlife;US;Anchorage;Beluga Point;Mile 110, Seward Hwy, Anchorage, AK 99540, United States;6.100.675.009.999.990;-1.496.943.857;04. Jul;https://tourscanner.com/blog/things-to-do-in-anchorage/;tourist_attraction,point_of_interest,establishment;99540;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7FSYM5YjNfZMbKohSIxZm9XPT7mUxt3vvYJLCZGyKemsKZdTNAsSQL7YnXPTncBJHXmXVC260ygaV9aXu7zORoOJXUK0IRzf7U6JqJbD7Bp4d69YGhHykpKk9TPa7KaFi_pNJ1AiL2eRhHvxL7my2hWwx34L_aJ1MCxIiosWzDDkOB&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJydOlm6J5x1YRdZwgzM3H3bU;bay, fishing, fjords, hiking, kayaking, mountains, wildlife;US;Seward;Resurrection Bay;Resurrection Bay, Alaska, USA;599.169.388;-1.494.020.121;04. Aug;https://tourscanner.com/blog/things-to-do-in-anchorage/;natural_feature,establishment;;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5h8UANAszflPuRO-JjySq608b8ziOwk3JF2WG8GEb_B3LAZhLrjtN_06YTwvTUkEk05QqSmHLoWMrRGVxcLJSO0AuBSIO4gIN7VauQZ2cjrf8--pTKrStohv_FyT_m5YkTZMG_F4K4bzqZFCed8kSBz8KZSt08Sm3vGc4tmnPfdlOV&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJzeBOk4C9yFYR8mod-g5kGd8;hotel, pool;US;Anchorage;Marriott Anchorage Downtown;820 W 7th Ave, Anchorage, AK 99501, United States;612.153.184;-149.898.715;04. Jan;https://tourscanner.com/blog/things-to-do-in-anchorage/;lodging,point_of_interest,establishment;99501;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5ewa226RSHZ-STQVkCM5u5BZg6fyRLTBrDefXpkCLp6-Nwkbe1fuqM5jjaNJ93fB1bUcJ3ipTbBf2xrCs7mw5R3SwICizI2ZmFUoOgDn0nD0PQwTEfUmqhPxN9rSARMPg0HKhP1pHTKk1pGfytkx_SzVFkuozP7y7OyTw97rnzZpN8&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJ06TuSJSXyFYRoMerPakClnQ;family-friendly;US;Anchorage;Homewood Suites by Hilton Anchorage;101 W 48th Ave, Anchorage, AK 99503, United States;611.781.697;-1.498.834.649;03. Sep;https://blog.trekaroo.com/top-10-things-families-anchorage/;lodging,point_of_interest,establishment;99503;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5QDDy3qiz5WIQXP4BPwypkitlvBzZix8PQcbX2GLpWhihCBhzb07VsfrMHPxxSyWxWqgdn0CfoefN32Ct2kAlPG080Ja9PVpxeoiY7jOOvS3XwWEImUHJIWZKHufFpfYrutml-29Hbdvb34O0T_0LiWST3vo-LR2Jehi9zfN6nWTU9&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJBS8xhZmXyFYRmps_Xw7yx8Q;burger;US;;Arctic Roadrunner;5300 Old Seward Hwy, Anchorage, AK 99518, United States;6.117.273.879.999.990;-1.498.688.917;04. May;https://blog.trekaroo.com/top-10-things-families-anchorage/;restaurant,food,point_of_interest,establishment;99518;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q7kKVyjbTX9oZqJXaPVgeccjHsatlq-akL0-D2Q-gDOQp0y1U42rnPgcdBA1tf-xzDna6MYnoD_Epf_x4M-2jc4_Egt0syFbOtNRgsKn7F1hrFx2twWk0K9B7oSPqm4W7vGqj3DsJvctHhgaVUlRgJ9Kadq7RdoZCPbFZx5tAXT6pDQ&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJFw-hwSvRzlYRI5Bu8-C5Of4;dog sledding;US;;Vern Halter's Dream A Dream Sled Dog Tours;9373 N Rappe Cir, Willow, AK 99688, United States;616.907.119;-1.499.558.562;04. Sep;https://blog.trekaroo.com/top-10-things-families-anchorage/;lodging,point_of_interest,establishment;99688;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5xTReRlCdEWe_jIdZjk-FWj9P6AL1VuM64TzYLmwM4V66QAh40FCl7BzCZ9dajFoEN7rO81ocNZMv3yNCB6dnHbf3OR0dgNojmkAClGuqQ8jwk3zj5zb7gO1fwDFpC1xBrc-iVrznN3hn_k1yXVtq__kHEfVbrWZiwTEX7wukDyFG2&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJJWxel5CXyFYRqZ7Ola6tVJ4;;US;Anchorage;Polar Supply - A Division of Spenard Builders Supply;300 E 54th Ave, Anchorage, AK 99518, United States;6.117.189.219.999.990;-1.498.769.216;04. Apr;https://blog.trekaroo.com/top-10-things-families-anchorage/;point_of_interest,store,establishment;99518;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q5L3n1PoRBm6l-wU8lXYBje89gFIZiiq1wAiVexdnIAL6qRoFdUke_Jw8_AqxrjOTEJB145QqKdbLZKutEN8nq0yqjEUUJsfbVhCuT2Sqt5jTrRqogLSRXvikWx2bGe9GwOgcNvMIgwn4KAqlxdJdGm88ypbgRBdwuv_BkvKdE_AuN6&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJKS9Yi8HiyFYRBHURuqoAkgM;;US;;Reindeer Farm;5561 Bodenburg Loop, Palmer, AK 99645, United States;615.398.824;-1.490.585.736;04. Sep;https://blog.trekaroo.com/top-10-things-families-anchorage/;point_of_interest,establishment;99645;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4_kKyO1iismG3hKx8Kv1OKPRdJVLSQBEtfRhm3G4N-ypUDtaVm8gerDRcQDSaLV7soXaxFRZdhTY-Gsk_szaWjUHusMtYd0vEDvMzEmBFMiZR6PGOAEFWGZNgsEzAspMqfr_6OLRbfgZTVRUguVcV3T1bc7I6lvOlKf8nmQVlaCvXM&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJPTCUpz-HyFYR5Dwce8vSj5o;;US;;Bird Creek Campground;Anchorage, AK 99540, United States;609.686.732;-1.494.497.536;04. Apr;https://blog.trekaroo.com/top-10-things-families-anchorage/;campground,park,lodging,point_of_interest,establishment;99540;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q4cV3L2ibhjJ6hoiHFxIgOje_fpoJpQgEZu1e-o-wy5gzvtg3XBOnvCO7XQeHWuFw29vAh_srFrvIvQ2i9dfxZu-4BT2EGG4j7vO5tZ01LSuYwPQy9C9IhxFjISoX8imRrCkegNvVbnrqUuIxXBHWBMDqO9o0ATo_YlnCcYPeT4XgWO&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
ChIJcWsLuP-WyFYR0XN65cuGGh4;;US;Anchorage;UAA Planetarium and Visualization Theater;3101 Science Cir, Anchorage, AK 99508, United States;61.192.633;-1.498.154.441;04. Jul;https://blog.trekaroo.com/top-10-things-families-anchorage/;point_of_interest,establishment;99508;https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&maxheight=400&photoreference=AXCi2Q6rP5BcBQZKjv2MapKl5WthvZKuR0TB9iP4dXdEeInqin8sIAQ8CHWkawqOvCdZ_IZXYI7Bb73GpMS8uFiPsMb14_KgnzH2hCxVER_tTzW7lypSdpvQDJUN6j5g9L7HfkSNMGyFzseDAGKgC_fAvg6uwRgc621mRJCpVbOUbg4BFHyg&key=AIzaSyCZB9iu6m-_FZZYpQhzk2ZBavfLo9rYEnk
